"hostname","ifname","timeslot","max_metric_value","mean_metric_value"
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 01:00:00",65268742.87671233,39230364.03948759
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 02:00:00",28450202.72909699,19509992.530547448
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 03:00:00",24634949.68,16514577.285543071
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 04:00:00",26938484.773770493,17954433.110085387
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 05:00:00",34723478.48504984,19717401.465385832
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 06:00:00",30876409.514950167,19023536.417938955
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 07:00:00",54811692.93114754,31703567.35106377
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 08:00:00",64027429.09589041,44347016.30751707
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 09:00:00",68415553.7807309,53704862.64283784
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 10:00:00",71584176.85171102,54806274.98840628
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 11:00:00",71316437.92,54239222.68995867
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 12:00:00",76006565.73333333,50049171.01780872
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 13:00:00",106062151.84,59642551.0487977
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 14:00:00",67510640.72727273,52603541.518237546
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 15:00:00",72383769.86666666,51969786.98001849
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 16:00:00",69669253.06122449,47719836.55231032
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 17:00:00",63564764.92929293,43781658.18607994
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 18:00:00",50542430.87625418,40071068.454699844
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 19:00:00",41711307.52,30112174.335827507
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 20:00:00",42141792.7003367,28430042.388956416
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 21:00:00",76529353.78378378,50682726.42239732
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 22:00:00",58944691.060402684,49471270.37289273
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-02 23:00:00",60043368.74172185,44354182.16812803
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 00:00:00",52562079.234323435,41346386.24698781
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 01:00:00",52903435.98662207,41172854.24981293
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 02:00:00",31626651.405940592,21613984.148361348
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 03:00:00",25215673.993442625,18938344.5408915
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 04:00:00",29372535.871794872,16797739.986672238
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 05:00:00",24603788.23529412,16833103.1935537
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 06:00:00",29315063.374592833,19267812.094904117
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 07:00:00",35423165.94059406,26913486.615286164
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 08:00:00",58439669.95409836,39156343.749426365
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 09:00:00",59126427.82608695,46640272.841623515
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 10:00:00",56732567.29491525,49044172.96326214
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 11:00:00",102636765.50649351,50189009.52036645
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 12:00:00",72213490.7826087,51039042.30350802
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 13:00:00",68877137.14666666,51996757.74543349
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 14:00:00",79510609.34210527,59291885.28504317
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 15:00:00",67155600.49673203,50691700.578598246
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 16:00:00",72547954.21333334,56881571.21455106
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 17:00:00",71519345.70847458,55454483.11236808
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 18:00:00",58331052.906666666,45701174.366815746
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 19:00:00",51762482.51351351,36719017.74213364
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 20:00:00",47595475.749174915,35904522.948066436
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 21:00:00",68078959.38047138,52374078.931815326
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 22:00:00",66443073.64309765,52279118.52754371
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-03 23:00:00",73594122.49664429,53333382.37483815
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 00:00:00",62171565.87205387,51850765.61702578
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 01:00:00",59873786.38356164,43729301.328583695
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 02:00:00",30479482.859016392,18558665.86774692
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 03:00:00",22165904.982935153,15315966.1691739
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 04:00:00",25834304.07894737,18099540.186211515
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 05:00:00",33357810.746666666,18049803.915861975
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 06:00:00",36180522.41311476,23215922.060963523
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 07:00:00",43006678.61333334,28471614.66885862
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 08:00:00",87352425.91245791,44367744.15324081
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 09:00:00",50206499.4248366,39625816.18305419
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 10:00:00",79646956.74172185,46292983.68242924
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 11:00:00",65851971,46291643.67865349
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 12:00:00",72231728.86486487,49886510.56975516
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 13:00:00",79406227.41721854,55097594.79550574
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 14:00:00",74091745.41333333,61757529.12895822
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 15:00:00",96485302.88372093,51291155.54466624
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 16:00:00",73797105.58415842,46337984.549485154
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 17:00:00",47778690.91891892,34476631.18755178
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 18:00:00",39776385.71428572,29950221.656852975
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 19:00:00",50521312.29530201,35146749.204880826
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 20:00:00",46142573.44736842,35989694.43787827
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 21:00:00",71776959.81456953,53326699.14176875
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 22:00:00",82659336.05460751,65823124.587990984
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-04 23:00:00",78107949.99293286,65133026.32015111
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 00:00:00",63558837.70666666,50000463.5221848
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 01:00:00",50490758.12080537,40851508.50361111
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 02:00:00",32885173.733333334,24523727.70142755
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 03:00:00",38806686.91891892,23902670.741884142
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 04:00:00",24968208.850498337,18133768.579124365
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 05:00:00",27555856.426666666,17594695.225041777
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 06:00:00",22830080.026845638,17697271.337205734
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 07:00:00",34149235.63636363,21439709.032360904
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 08:00:00",35153403.55254237,19603467.583584286
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 09:00:00",43651388.48,23691486.605588634
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 10:00:00",46118123.815789476,34107572.970049344
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 11:00:00",41344824.08053691,31265311.90834159
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 12:00:00",62137445.986394554,32064560.931468926
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 13:00:00",37889756.09364548,30909673.0457091
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 14:00:00",45436508.52173913,34050348.2434567
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 15:00:00",43836577.35135135,34686234.037349194
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 16:00:00",52166269.2368421,34494700.467895076
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 17:00:00",48002395.61716171,33989168.908967175
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 18:00:00",55809194.217821784,38252231.96370924
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 19:00:00",44593078.0990099,33123669.962218147
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 20:00:00",28317864.295302015,21643243.29274708
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 21:00:00",41312048.797342196,27771370.76954752
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 22:00:00",38389219.8200692,26328288.513603617
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-05 23:00:00",42937776.42524917,25662666.28321454
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 00:00:00",35012949.85234899,24402507.284024477
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 01:00:00",25615765.134751774,19007175.60551077
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 02:00:00",16448908.970099667,13839663.306044552
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 03:00:00",24779270.48,12803058.830572475
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 04:00:00",14486961.177257525,10038864.285838775
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 05:00:00",19425024.619528618,8374216.854274126
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 06:00:00",11071809.663366336,7717237.663323316
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 07:00:00",13875123.824915824,9084198.415417
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 08:00:00",14287967.867986798,11114813.506861178
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 09:00:00",17376728.318936877,14121482.022479055
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 10:00:00",24370011.016835015,16737367.556248147
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 11:00:00",32605073.093333334,24194612.03627153
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 12:00:00",31076616.655737706,21207013.302124612
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 13:00:00",37101355.205387205,29481438.069847357
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 14:00:00",36408332.60526316,30541179.02774001
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 15:00:00",39508227.809523806,28733637.95738429
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 16:00:00",34675261.26174497,27802359.09360084
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 17:00:00",41513074.906666666,26476116.499788873
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 18:00:00",39116305.432432435,27333048.26368455
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 19:00:00",33028050.362416107,25935123.206633803
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 20:00:00",47756245.430463575,35960950.5826769
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 21:00:00",41104394.17218543,34179885.20195936
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 22:00:00",45079199.267973855,23429204.23136834
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-06 23:00:00",49899888.484848484,31080550.297755364
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 00:00:00",34772439.058823526,28894216.1476721
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 01:00:00",51198709.87375415,28355894.86017346
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 02:00:00",34240522.48829431,18691232.183359433
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 03:00:00",35381336.51351351,13611613.321609797
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 04:00:00",14871392.161616161,7899266.628125653
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 05:00:00",14010093.737931034,7399463.824751581
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 06:00:00",20964651.52238806,13202936.982398024
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 07:00:00",30421880.35016835,19981437.651895232
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 08:00:00",35857486.990033224,23445447.959208526
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 09:00:00",32320607.37414966,27027779.578084417
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 10:00:00",45926165.15436242,34797282.85336108
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 11:00:00",71445827.328,33650240.512738906
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 12:00:00",40782813.34228188,30836215.859371085
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 13:00:00",56898326.89108911,42359545.66752422
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 14:00:00",55255176.85618729,40282524.765686244
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 15:00:00",50158075.08108108,40867444.33988177
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 16:00:00",73110442.37333333,41854104.95384973
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 17:00:00",48657612.970099665,38782227.58854184
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 18:00:00",54342234.71232877,35957180.70102343
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 19:00:00",28863094.162162162,22859151.761075288
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 20:00:00",58977164.346666664,29411211.866694983
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 21:00:00",30460796.77852349,21990435.479182385
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 22:00:00",35729866.986666664,22717990.46503131
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-07 23:00:00",41480226.63122924,28061356.725585837
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 00:00:00",35334031.08196721,28499221.535913646
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 01:00:00",34277323.85478548,17296535.046509348
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 02:00:00",24554081.90967742,19908017.260053854
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 03:00:00",18137338.65780731,12881607.064577231
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 04:00:00",19638193.786666665,12459483.597675238
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 05:00:00",14901457.31103679,11866815.03091316
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 06:00:00",49765753.42760943,24004992.63266587
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 08:00:00",49946509.34201954,28890852.99472586
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 09:00:00",40147233.45964912,30276619.034413572
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 10:00:00",42371441.80471381,34387004.47419897
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 11:00:00",51402509.11564626,34260494.409653515
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 12:00:00",44861290.72847682,34161983.550787635
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 13:00:00",40799219.71906354,34054084.59876033
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 14:00:00",53112841.35099338,38061112.615142405
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 15:00:00",48594269.44107744,39251092.44293158
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 16:00:00",60122984.69798658,37503409.625536196
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 17:00:00",43619658.77333333,28131550.269203182
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 18:00:00",44520443.241830066,30895884.040990017
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 19:00:00",32090240.026755854,22040611.439777136
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 20:00:00",29699439.445544556,21446924.996680144
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 21:00:00",26486960.142348755,20896787.679242443
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 22:00:00",25149669.289036546,19589519.86860196
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-08 23:00:00",27783475.561461795,17103555.51732835
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 00:00:00",21372036.77852349,16197174.099931754
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 01:00:00",39794427.36156352,19649911.104431745
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 02:00:00",28783803.80066445,12592137.718779499
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 03:00:00",14136180.644295301,9991442.940571517
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 04:00:00",18394807.138047136,11886813.666453889
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 05:00:00",13595617.610738255,9405381.622136543
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 06:00:00",16762153.297297297,10659472.566067165
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 07:00:00",25605624.160535116,17469199.22729156
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 08:00:00",34721591.28,23426636.68430469
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 09:00:00",42421348.56737588,31773281.884192057
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 10:00:00",47598133.36912752,31883200.338259418
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 11:00:00",47632333.538461536,35155598.32138489
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 12:00:00",41595658.666666664,32921652.709468246
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 13:00:00",62845672.131578945,39630223.759350404
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 14:00:00",68644702.38383839,55873148.4621618
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 15:00:00",73283967.7852349,44362797.99755359
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 16:00:00",56560337.87919463,39377690.4416965
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 17:00:00",31549003.552542374,25223545.45601692
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 18:00:00",37998349.91891892,23335056.78651371
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 19:00:00",56924992.52054795,31454704.683918666
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 20:00:00",40276934.057142854,26041097.153954238
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 21:00:00",36857338.43478261,26896493.56530142
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 22:00:00",43614144.2962963,28470103.886291087
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-09 23:00:00",40285684,21505843.079620678
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 00:00:00",24983304.02768166,19680439.5255669
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 01:00:00",24926920.327645052,13354606.950203985
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 02:00:00",19867759.3447099,11015086.926511668
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 03:00:00",17527954.96,10908881.391086936
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 04:00:00",29557066,11366332.886668691
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 05:00:00",41770774.63013699,32327247.92408967
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 06:00:00",36771745.05050505,30279034.71520609
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 07:00:00",47917180.64,25452231.535571054
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 08:00:00",44226756.026845634,28490766.514636144
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 09:00:00",38574324.677740864,29141443.722768635
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 10:00:00",61773003.317725755,37196049.85038695
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 11:00:00",56581227.12582781,40018317.310276166
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 12:00:00",45305314.96,32717873.65692136
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 13:00:00",37538362.81081081,31362492.275458854
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 14:00:00",46416105.58940397,31471989.86147559
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 15:00:00",54810790.70707071,36297690.58429238
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 16:00:00",53676510.574257426,35580478.14546791
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 17:00:00",33029337.721854303,27289180.16834394
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 18:00:00",33479976.23920266,22494197.05990395
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 19:00:00",28632083.77257525,21627797.98785276
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 20:00:00",50715983.178807944,25612855.90898083
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 21:00:00",36664480.58862876,23510262.030923128
nl-xy-switch-01,GigabitEthernet10/1/3,"2025-07-10 22:00:00",28540631.645051196,21278697.943063665
